x_vel_set y_vel_set angular_vel_set motor_state_0 motor_state_1 motor_state_2 motor_state_3 motor_state_4 motor_state_5 motor_state_6 motor_state_7 motor_state_8 motor_state_9 motor_state_10 motor_state_11 ground_colision_0 ground_colision_1 ground_colision_2 ground_colision_3 orientation_quaternion_x orientation_quaternion_y orientation_quaternion_z orientation_quaternion_w angular_vel_x angular_vel_y angular_vel_z linear_acceleration_x linear_acceleration_y linear_acceleration_z linear_velocity_x linear_velocity_y linear_velocity_z action_0 action_1 action_2 action_3 action_4 action_5 action_6 action_7 action_8 action_9 action_10 action_11
-0.000000 0.000000 0.077000 -0.052929 0.362529 -0.367818 0.854586 0.324792 -0.439914 -0.822271 0.396124 -0.332398 0.040003 0.343310 -0.404670 1 1 1 1 0.002592 0.000346 0.608775 -0.793339 -0.007159 -0.039945 0.092523 0.078598 0.088413 0.090926 -0.014625 0.010041 0.000000 -2.096155 18.407527 -22.784135 51.465212 18.901683 -22.462709 -50.110284 18.486397 -22.192149 3.868320 18.404098 -22.807564
-0.000000 0.000000 0.077000 -0.030622 0.333281 -0.423243 0.864254 0.309714 -0.427229 -0.847606 0.338743 -0.327276 0.086163 0.403583 -0.359222 1 1 1 1 0.002099 0.000742 0.607157 -0.794579 0.018890 0.045641 0.050957 0.039750 -0.167675 0.023387 0.000154 0.009145 0.000000 -2.450446 18.406803 -22.789097 51.141753 18.593717 -22.232061 -50.455837 18.488068 -22.178295 3.513749 18.404746 -22.803154
-0.000000 0.000000 0.077000 -0.034109 0.411094 -0.403648 0.888809 0.432094 -0.350161 -0.782865 0.404874 -0.368167 0.099817 0.305071 -0.377586 1 1 1 1 0.001928 0.001377 0.605355 -0.795952 0.019721 -0.036198 0.005629 0.045225 -0.272258 -0.289098 -0.009593 0.006222 0.000000 -2.804810 18.406098 -22.793921 50.801192 18.489748 -22.164302 -50.801192 18.489748 -22.164302 3.159245 18.405412 -22.798607
-0.000000 0.000000 0.077000 -0.007223 0.312683 -0.402924 0.833678 0.359639 -0.362161 -0.868320 0.349926 -0.359998 0.081178 0.375650 -0.429768 1 1 1 1 0.001557 0.001492 0.603691 -0.797216 0.020361 -0.001497 0.010351 0.113170 -0.115980 -0.229419 -0.009593 0.006222 0.000000 -3.159245 18.405412 -22.798607 50.801192 18.489748 -22.164302 -51.141753 18.593717 -22.232061 2.804810 18.406098 -22.793921
-0.000000 0.000000 0.077000 -0.088996 0.369948 -0.400079 0.811625 0.389731 -0.428769 -0.820797 0.298014 -0.345884 0.030475 0.292495 -0.395724 1 1 1 1 0.001303 0.001386 0.601845 -0.798611 0.023689 -0.023791 0.006283 0.103949 -0.157100 -0.087202 0.007088 -0.018152 0.000000 -3.513749 18.404746 -22.803154 50.455837 18.488068 -22.178295 -51.465212 18.901683 -22.462709 2.450446 18.406803 -22.789097
-0.000000 0.000000 0.077000 -0.002435 0.364930 -0.398568 0.828897 0.379770 -0.443723 -0.862264 0.374101 -0.381125 0.113257 0.350740 -0.346629 1 1 1 1 0.001291 0.001505 0.600464 -0.799650 0.043054 -0.041680 0.003120 -0.070474 0.123689 0.011063 0.000027 -0.027983 0.000000 -3.868320 18.404098 -22.807564 50.110284 18.486397 -22.192149 -51.756092 19.412025 -22.853738 2.096155 18.407527 -22.784135
-0.000000 0.000000 0.077000 -0.068825 0.324299 -0.354289 0.804572 0.376037 -0.427015 -0.869108 0.368234 -0.374526 0.052930 0.366344 -0.371242 1 1 1 1 0.001382 0.001172 0.598706 -0.800967 0.038916 -0.000520 0.046896 0.016289 -0.038810 0.127100 0.004772 -0.019254 0.000000 -4.222956 18.403471 -22.811836 49.764537 18.484736 -22.205862 -52.000418 20.122153 -23.400600 1.741940 18.408271 -22.779034
-0.000000 0.000000 0.077000 -0.057177 0.382407 -0.401739 0.835498 0.368007 -0.348516 -0.887667 0.319657 -0.289955 0.060017 0.412068 -0.404149 1 1 1 1 0.001914 0.001074 0.597122 -0.802147 0.076975 0.029910 0.020477 0.040951 -0.113871 0.058865 -0.001341 -0.012071 0.000000 -4.577655 18.402862 -22.815970 49.418596 18.483084 -22.219436 -52.185665 21.028545 -24.096820 1.387801 18.409033 -22.773796
-0.000000 0.000000 0.077000 -0.108854 0.387831 -0.400854 0.862585 0.385465 -0.369739 -0.823785 0.394263 -0.371277 -0.006256 0.360356 -0.374397 1 1 1 1 0.002402 0.000971 0.595597 -0.803279 0.005162 0.075868 -0.040011 -0.064028 0.089697 -0.182675 0.004378 -0.013929 0.000000 -4.932414 18.402274 -22.819967 49.072464 18.481441 -22.232869 -52.300691 22.126773 -24.934151 1.033742 18.409814 -22.768420
-0.000000 0.000000 0.077000 -0.056974 0.407470 -0.397341 0.876207 0.363351 -0.458611 -0.809381 0.401661 -0.369166 -0.051627 0.338720 -0.378032 1 1 1 1 0.003197 0.000845 0.594224 -0.804293 -0.047165 -0.001566 -0.003598 -0.223222 0.176704 -0.191388 -0.016880 0.006783 0.000000 -5.287233 18.401705 -22.823825 48.726142 18.479808 -22.246162 -52.335679 23.411533 -25.902752 0.679764 18.410614 -22.762906
-0.000000 0.000000 0.077000 -0.090025 0.391006 -0.353318 0.853177 0.356734 -0.377311 -0.832861 0.420004 -0.362665 0.042495 0.355714 -0.423953 1 1 1 1 0.004363 0.000585 0.592948 -0.805229 -0.004166 0.038359 0.028744 -0.051915 0.097433 0.273582 -0.020494 0.001576 0.000000 -5.642108 18.401155 -22.827545 48.379632 18.478186 -22.259316 -52.282079 24.876662 -26.991390 0.325869 18.411432 -22.757253
-0.000000 0.000000 0.077000 -0.144171 0.342027 -0.398623 0.898970 0.427435 -0.412604 -0.905042 0.421015 -0.449175 -0.033268 0.342868 -0.340179 1 1 1 1 0.005654 0.000320 0.591741 -0.806108 0.063137 0.078419 0.034808 0.107736 0.045317 0.222925 -0.018682 0.011871 0.000000 -5.997038 18.400626 -22.831127 48.032936 18.476573 -22.272329 -52.132543 26.515141 -28.187653 -0.027941 18.412269 -22.751463
-0.000000 0.000000 0.077000 -0.101051 0.385138 -0.379439 0.798188 0.440760 -0.369696 -0.902333 0.461758 -0.505864 0.018664 0.396355 -0.446638 1 1 1 1 0.007239 -0.000202 0.590522 -0.806989 0.022590 0.030088 -0.042455 0.105060 0.120630 0.087005 -0.009182 0.009504 0.000000 -6.352021 18.400116 -22.834572 47.686056 18.474971 -22.285203 -51.880872 28.319066 -29.478163 -0.381663 18.413125 -22.745534
-0.000000 0.000000 0.077000 -0.149977 0.283034 -0.375489 0.843554 0.395214 -0.371501 -0.934777 0.446228 -0.527927 0.019229 0.460617 -0.425042 1 1 1 1 0.008991 -0.000857 0.589120 -0.807995 0.074167 0.063402 0.006501 0.103439 0.182392 0.049305 -0.027974 0.031086 0.000000 -6.707055 18.399626 -22.837878 47.338993 18.473380 -22.297937 -51.521962 30.279594 -30.848796 -0.735297 18.413998 -22.739467
-0.000000 0.000000 0.077000 -0.107422 0.324302 -0.405524 0.809782 0.480698 -0.352641 -0.876242 0.419429 -0.504898 -0.020161 0.402757 -0.435421 1 1 0 1 0.010802 -0.002224 0.587738 -0.808976 -0.005796 0.014172 0.160096 0.135051 -0.076243 0.245892 0.009175 0.017362 0.000000 -7.062137 18.399157 -22.841047 46.991749 18.471799 -22.310532 -51.051751 32.386856 -32.284887 -1.088839 18.414891 -22.733261
-0.000000 0.000000 0.077000 -0.116681 0.296614 -0.457306 0.806879 0.481012 -0.340283 -0.920092 0.563619 -0.558365 0.002335 0.358781 -0.411228 1 1 0 1 0.011819 -0.003467 0.586252 -0.810035 0.056451 0.000951 0.041297 0.345399 0.012693 0.652078 -0.011277 0.006455 0.000000 -7.417265 18.398707 -22.844078 46.644326 18.470230 -22.322986 -50.467176 34.629831 -33.771431 -1.442287 18.415801 -22.726918
-0.000000 0.000000 0.077000 -0.140155 0.352590 -0.411769 0.811852 0.488335 -0.404444 -0.964960 0.552622 -0.546156 -0.021014 0.298209 -0.462604 1 1 0 1 0.012303 -0.003837 0.585089 -0.810867 0.031510 -0.051531 0.057050 -0.117371 -0.291589 -0.445465 -0.013776 -0.004235 0.000000 -7.772438 18.398277 -22.846971 46.296725 18.468672 -22.335301 -49.766124 36.996199 -35.293271 -1.795641 18.416729 -22.720436
-0.000000 0.000000 0.077000 -0.096425 0.280273 -0.406342 0.870447 0.475109 -0.392499 -0.919927 0.566827 -0.568375 -0.004622 0.335360 -0.387442 1 1 0 1 0.012295 -0.003998 0.583468 -0.812034 -0.002802 -0.050238 0.107997 -0.155884 -0.139895 -0.302947 0.000699 -0.017014 0.000000 -8.127654 18.397868 -22.849726 45.948950 18.467125 -22.347477 -48.947397 39.472159 -36.835278 -2.148897 18.417675 -22.713816
-0.000000 0.000000 0.077000 -0.131609 0.330170 -0.411209 0.786155 0.468509 -0.375470 -0.878548 0.625231 -0.628122 -0.093095 0.381814 -0.353602 1 1 0 1 0.011296 -0.003490 0.580873 -0.813908 -0.056449 -0.029744 0.164311 0.184910 0.297747 0.497347 0.006182 0.002995 0.000000 -8.482910 18.397478 -22.852343 45.601000 18.465590 -22.359513 -48.010672 42.042241 -38.382520 -2.502054 18.418639 -22.707058
-0.000000 0.000000 0.077000 -0.120904 0.350111 -0.425590 0.807744 0.502341 -0.373535 -0.834432 0.655421 -0.681972 -0.045221 0.402126 -0.356500 1 1 0 1 0.011132 -0.003331 0.579052 -0.815208 0.036753 -0.049245 0.073450 0.127553 0.334402 0.393644 0.008717 -0.009600 0.000000 -8.838204 18.397109 -22.854823 45.252879 18.464067 -22.371409 -46.956472 44.689129 -39.920428 -2.855110 18.419621 -22.700161
-0.000000 0.000000 0.077000 -0.149296 0.310485 -0.368475 0.735767 0.417531 -0.379830 -0.785875 0.707565 -0.718827 -0.007956 0.371581 -0.378131 1 1 0 1 0.011607 -0.003335 0.577893 -0.816023 -0.007375 0.052759 0.057290 -0.444376 -0.436925 -0.929076 0.010336 0.018027 0.000000 -9.193534 18.396760 -22.857165 44.904588 18.462556 -22.383166 -45.786133 47.393498 -41.434952 -3.208062 18.420620 -22.693126
-0.000000 0.000000 0.077000 -0.179984 0.339348 -0.369477 0.777608 0.499780 -0.380599 -0.817041 0.755149 -0.704452 0.011611 0.347665 -0.386851 1 1 0 1 0.012574 -0.004132 0.575917 -0.817401 0.051129 0.022108 0.136286 0.175805 0.358898 0.572701 -0.007014 0.008499 0.000000 -9.548899 18.396432 -22.859369 44.556128 18.461058 -22.394783 -44.501776 50.133916 -42.912715 -3.560910 18.421637 -22.685953
-0.000000 0.000000 0.077000 -0.158609 0.370734 -0.406422 0.802403 0.460790 -0.395332 -0.756215 0.760136 -0.780702 -0.074594 0.378060 -0.458467 1 1 0 1 0.013348 -0.004609 0.574285 -0.818534 -0.043233 -0.086469 0.129652 0.302211 0.473798 0.623110 -0.013282 0.018581 0.000000 -9.904295 18.396124 -22.861435 44.207503 18.459571 -22.406261 -43.106281 52.886824 -44.341164 -3.913650 18.422671 -22.678641
-0.000000 0.000000 0.077000 -0.172864 0.291560 -0.415879 0.781256 0.438892 -0.385302 -0.731689 0.845459 -0.725040 -0.085740 0.378546 -0.397614 1 1 0 1 0.013898 -0.004788 0.573218 -0.819271 -0.002933 0.055157 0.062519 -0.298055 -0.005292 -0.633109 -0.007777 -0.001712 0.000000 -10.259722 18.395836 -22.863363 43.858712 18.458098 -22.417600 -41.603260 55.626619 -45.708705 -4.266281 18.423723 -22.671191
-0.000000 0.000000 0.077000 -0.164458 0.305659 -0.422325 0.783934 0.464173 -0.395396 -0.811180 0.938398 -0.802298 -0.121181 0.349782 -0.404502 1 1 0 1 0.014273 -0.005051 0.571028 -0.820791 0.006001 -0.025058 0.084143 0.124016 0.500426 0.584289 -0.008584 0.008995 0.000000 -10.615177 18.395568 -22.865154 43.509759 18.456637 -22.428799 -39.997028 58.325880 -47.004837 -4.618801 18.424791 -22.663602
-0.000000 0.000000 0.077000 -0.126931 0.335201 -0.425640 0.681972 0.512762 -0.418413 -0.735440 0.978621 -0.795626 -0.097332 0.327700 -0.416503 1 1 0 1 0.014509 -0.005154 0.569154 -0.822086 -0.008972 -0.048755 0.121169 0.264078 0.497242 0.576016 -0.001840 0.011136 0.000000 -10.970657 18.395321 -22.866807 43.160645 18.455189 -22.439859 -38.292578 60.955719 -48.220262 -4.971208 18.425877 -22.655875
-0.000000 0.000000 0.077000 -0.196254 0.328994 -0.432061 0.792248 0.464631 -0.330502 -0.725986 1.029852 -0.829750 -0.099346 0.374764 -0.351767 1 1 0 1 0.014449 -0.004981 0.567419 -0.823287 -0.084776 0.001524 0.071914 -0.004620 0.233925 0.331091 0.016957 0.006377 0.000000 -11.326161 18.395095 -22.868322 42.811372 18.453755 -22.450780 -36.495550 63.486286 -49.346966 -5.323500 18.426979 -22.648009
-0.000000 0.000000 0.077000 -0.143323 0.399804 -0.402278 0.792523 0.438755 -0.419829 -0.692670 1.077723 -0.817386 -0.071177 0.367496 -0.332895 1 1 0 1 0.014826 -0.005183 0.565730 -0.824441 0.006693 -0.061489 0.132126 0.112215 0.517707 0.508968 0.016957 0.006377 0.000000 -11.681688 18.394889 -22.869699 42.461942 18.452333 -22.461561 -34.612198 65.887386 -50.378271 -5.675675 18.428098 -22.640005
-0.000000 0.000000 0.077000 -0.171329 0.356970 -0.478122 0.755843 0.509267 -0.384670 -0.632817 1.014491 -0.879759 -0.062455 0.379658 -0.358201 1 1 0 1 0.015142 -0.005279 0.564693 -0.825145 -0.005603 0.007940 0.022397 -0.209438 -0.875346 -0.684884 -0.006143 0.014161 0.000000 -12.037233 18.394703 -22.870939 42.112357 18.450926 -22.472204 -32.649355 68.129187 -51.308837 -6.027731 18.429233 -22.631862
-0.000000 0.000000 0.077000 -0.176560 0.358576 -0.430894 0.754666 0.490489 -0.370295 -0.613544 1.163297 -0.866095 -0.130875 0.365091 -0.355710 1 1 0 1 0.014809 -0.005195 0.562183 -0.826864 -0.022916 0.004158 0.082552 0.165761 0.531819 0.434489 -0.002910 0.001573 0.000000 -12.392797 18.394539 -22.872041 41.762619 18.449532 -22.482707 -30.614389 70.182963 -52.134613 -6.379666 18.430385 -22.623580
-0.000000 0.000000 0.077000 -0.190995 0.379622 -0.413680 0.755942 0.531622 -0.348645 -0.509270 1.218554 -0.827170 -0.080847 0.420089 -0.334758 1 1 0 1 0.014455 -0.004902 0.560397 -0.828084 -0.049147 -0.019006 0.090535 0.096667 0.742743 0.244487 -0.001159 0.009673 0.000000 -12.748376 18.394394 -22.873005 41.412728 18.448152 -22.493071 -28.515167 72.021818 -52.852732 -6.731478 18.431553 -22.615160
-0.000000 0.000000 0.077000 -0.242004 0.338777 -0.386101 0.692401 0.503672 -0.426743 -0.549808 1.224182 -0.867918 -0.153015 0.389334 -0.343652 1 1 0 1 0.014480 -0.004865 0.558959 -0.829055 0.041526 0.042912 0.152270 -0.079025 0.218920 0.080334 -0.004224 0.004453 0.000000 -13.103968 18.394270 -22.873831 41.062689 18.446786 -22.503296 -26.359997 73.621347 -53.461365 -7.083165 18.432737 -22.606602
-0.000000 0.000000 0.077000 -0.262502 0.316831 -0.392237 0.717381 0.463201 -0.371133 -0.501883 1.252517 -0.887472 -0.110382 0.335450 -0.377452 1 1 0 1 0.014820 -0.005084 0.557123 -0.830282 -0.039934 0.016091 0.113360 0.161829 0.631091 0.369032 0.005780 -0.033698 0.000000 -13.459572 18.394167 -22.874520 40.712501 18.445434 -22.513382 -24.157581 74.960187 -53.959513 -7.434726 18.433938 -22.597904
-0.000000 0.000000 0.077000 -0.248196 0.358146 -0.421774 0.717600 0.434339 -0.350290 -0.479303 1.287144 -0.934083 -0.067309 0.384463 -0.400838 1 1 0 1 0.015111 -0.005187 0.556282 -0.830840 -0.011658 0.008687 0.053075 -0.496480 -0.254295 -0.446971 0.007766 0.008740 0.000000 -13.815186 18.394085 -22.875071 40.362168 18.444097 -22.523329 -21.916954 76.020438 -54.346794 -7.786158 18.435154 -22.589068
-0.000000 0.000000 0.077000 -0.176880 0.325889 -0.420511 0.703662 0.517998 -0.410028 -0.421222 1.314543 -0.984260 -0.141631 0.385378 -0.383183 1 1 0 1 0.015210 -0.005217 0.553928 -0.832409 -0.026095 0.007534 0.163576 0.226327 0.553133 0.284932 0.005530 0.002498 0.000000 -14.170806 18.394023 -22.875484 40.011690 18.442774 -22.533137 -19.647427 76.787967 -54.623211 -8.137459 18.436385 -22.580093
-0.000000 0.000000 0.077000 -0.201142 0.354275 -0.444672 0.719449 0.434945 -0.421067 -0.383967 1.342596 -0.921336 -0.125434 0.342493 -0.356916 1 1 0 1 0.015151 -0.005131 0.552145 -0.833595 -0.011806 -0.085086 0.152635 0.230018 0.604310 0.258828 -0.009993 0.010339 0.000000 -14.526432 18.393982 -22.875759 39.661071 18.441466 -22.542806 -17.358515 77.252581 -54.788938 -8.488628 18.437633 -22.570980
-0.000000 0.000000 0.077000 -0.236149 0.382946 -0.377169 0.644722 0.508103 -0.396687 -0.347057 1.313644 -0.938029 -0.146764 0.392661 -0.384545 1 1 0 1 0.015065 -0.005048 0.550709 -0.834546 -0.004450 0.019410 0.161572 0.234845 0.189993 0.053995 0.005256 -0.005201 0.000000 -14.882061 18.393961 -22.875897 39.310311 18.440173 -22.552336 -15.059875 77.408136 -54.844156 -8.839662 18.438896 -22.561727
-0.000000 0.000000 0.077000 -0.260213 0.338604 -0.414739 0.750785 0.425159 -0.379338 -0.356373 1.369651 -0.945427 -0.188150 0.419246 -0.360183 1 1 0 1 0.015176 -0.005028 0.548904 -0.835732 0.021674 -0.015451 0.149640 0.252403 0.579660 0.079492 -0.003554 0.003300 0.000000 -15.237690 18.393961 -22.875897 38.959413 18.438896 -22.561727 -12.761236 77.252581 -54.788938 -9.190560 18.440173 -22.552336
-0.000000 0.000000 0.077000 -0.231835 0.350845 -0.315016 0.689421 0.404232 -0.424955 -0.244409 1.298278 -0.979139 -0.177424 0.411498 -0.395276 1 1 0 1 0.015313 -0.005127 0.548130 -0.836237 -0.072643 0.029694 0.061573 -0.340830 -0.814019 -0.124069 0.003002 -0.006523 0.000000 -15.593319 18.393982 -22.875759 38.608379 18.437633 -22.570980 -10.472324 76.787967 -54.623211 -9.541320 18.441466 -22.542806
-0.000000 0.000000 0.077000 -0.234286 0.354331 -0.344716 0.701049 0.411761 -0.422089 -0.221044 1.343213 -0.938846 -0.125269 0.409969 -0.338185 1 1 0 1 0.015519 -0.005050 0.545724 -0.837806 0.013601 0.082553 0.118020 0.252204 0.578402 0.013066 0.009046 0.008152 0.000000 -15.948945 18.394023 -22.875484 38.257210 18.436385 -22.580093 -8.202796 76.020438 -54.346794 -9.891939 18.442774 -22.533137
-0.000000 0.000000 0.077000 -0.274837 0.354374 -0.387778 0.677021 0.436084 -0.371359 -0.190568 1.385522 -0.981136 -0.197663 0.397853 -0.353768 1 1 0 1 0.015419 -0.005143 0.544882 -0.838355 0.030459 0.008240 0.062102 -0.336412 -0.893665 0.094035 0.009046 0.008152 0.000000 -16.304565 18.394085 -22.875071 37.905908 18.435154 -22.589068 -5.962170 74.960187 -53.959513 -10.242417 18.444097 -22.523329
-0.000000 0.000000 0.077000 -0.240869 0.375843 -0.413221 0.609962 0.486584 -0.429667 -0.140325 1.275873 -0.928439 -0.134664 0.464936 -0.420599 1 1 0 1 0.015421 -0.004937 0.542229 -0.840075 0.077151 -0.095386 0.476205 -0.542979 0.369176 -0.162865 -0.012825 0.015248 0.000000 -16.660179 18.394167 -22.874520 37.554476 18.433938 -22.597904 -3.759754 73.621347 -53.461365 -10.592750 18.445434 -22.513382
-0.000000 0.000000 0.077000 -0.328284 0.373758 -0.385247 0.634691 0.489902 -0.398628 -0.103402 1.349905 -0.996032 -0.187319 0.411151 -0.391458 1 1 0 1 0.015397 -0.004726 0.540531 -0.841170 0.021367 0.017105 0.079138 0.232333 0.617816 -0.126509 -0.010860 0.015945 0.000000 -17.015782 18.394270 -22.873831 37.202916 18.432737 -22.606602 -1.604584 72.021818 -52.852732 -10.942938 18.446786 -22.503296
-0.000000 0.000000 0.077000 -0.268627 0.309150 -0.365150 0.669136 0.492466 -0.318747 -0.030095 1.196869 -0.866141 -0.219275 0.456692 -0.332510 1 1 0 1 0.015189 -0.004911 0.539796 -0.841645 0.031736 -0.014380 0.069710 -0.427145 -1.001118 0.123591 -0.007425 0.004017 0.000000 -17.371375 18.394394 -22.873005 36.851229 18.431553 -22.615160 0.494639 70.182963 -52.134613 -11.292978 18.448152 -22.493071
-0.000000 0.000000 0.077000 -0.264251 0.397812 -0.324917 0.631319 0.472341 -0.360073 -0.086748 1.267674 -0.987525 -0.177953 0.396309 -0.256918 1 1 0 1 0.015353 -0.004553 0.537343 -0.843212 0.007455 0.024079 0.158711 0.284014 0.583160 -0.301786 0.011076 -0.030427 0.000000 -17.726954 18.394539 -22.872041 36.499416 18.430385 -22.623580 2.529604 68.129187 -51.308837 -11.642868 18.449532 -22.482707
-0.000000 0.000000 0.077000 -0.280539 0.380611 -0.401205 0.632730 0.439799 -0.375270 -0.014369 1.280698 -0.923370 -0.182870 0.404522 -0.375445 1 1 0 1 0.015317 -0.004431 0.535525 -0.844369 0.020018 0.114203 0.101871 0.269653 0.704767 -0.210861 -0.009200 -0.021075 0.000000 -18.082517 18.394703 -22.870939 36.147481 18.429233 -22.631862 4.492447 65.887386 -50.378271 -11.992606 18.450926 -22.472204
-0.000000 0.000000 0.077000 -0.345960 0.361555 -0.416588 0.650780 0.484123 -0.350911 0.054371 1.137116 -0.916368 -0.233379 0.444132 -0.440461 1 1 0 1 0.015466 -0.004612 0.534174 -0.845221 -0.027905 -0.004185 0.067884 0.196974 0.211564 -0.242084 0.013594 -0.011081 0.000000 -18.438063 18.394889 -22.869699 35.795426 18.428098 -22.640005 6.375799 63.486286 -49.346966 -12.342192 18.452333 -22.461561
-0.000000 0.000000 0.077000 -0.295212 0.313905 -0.341728 0.597380 0.436218 -0.387904 0.122391 1.192569 -0.859292 -0.201701 0.397055 -0.378939 1 1 0 1 0.015456 -0.004332 0.532436 -0.846318 -0.049102 0.037446 0.117443 0.308263 0.491475 -0.250200 -0.014149 0.012928 0.000000 -18.793589 18.395095 -22.868322 35.443251 18.426979 -22.648009 8.172827 60.955719 -48.220262 -12.691622 18.453755 -22.450780
-0.000000 0.000000 0.077000 -0.318989 0.325624 -0.366132 0.588853 0.444118 -0.350651 0.067238 1.063980 -0.860802 -0.225887 0.418953 -0.334113 1 1 0 1 0.015486 -0.004373 0.530793 -0.847348 -0.000859 0.076817 0.173598 0.125074 0.276723 -0.212942 -0.027697 -0.015347 0.000000 -19.149094 18.395321 -22.866807 35.090959 18.425877 -22.655875 9.877277 58.325880 -47.004837 -13.040894 18.455189 -22.439859
-0.000000 0.000000 0.077000 -0.346726 0.281119 -0.447136 0.647897 0.508931 -0.403947 0.156471 1.059629 -0.919111 -0.295972 0.389568 -0.403720 1 1 0 1 0.015350 -0.004023 0.529110 -0.848405 -0.064837 0.066862 0.159366 0.242312 0.529287 -0.342001 0.007323 0.005111 0.000000 -19.504574 18.395568 -22.865154 34.738552 18.424791 -22.663602 11.483509 55.626619 -45.708705 -13.390008 18.456637 -22.428799
-0.000000 0.000000 0.077000 -0.372644 0.383496 -0.400218 0.608531 0.471504 -0.439320 0.157720 1.003160 -0.866725 -0.197694 0.404919 -0.328276 1 1 0 1 0.015135 -0.004296 0.527996 -0.849101 0.024580 -0.005413 0.101747 -0.228146 -0.625772 0.431639 0.013325 0.009547 0.000000 -19.860029 18.395836 -22.863363 34.386032 18.423723 -22.671191 12.986531 52.886824 -44.341164 -13.738961 18.458098 -22.417600
-0.000000 0.000000 0.077000 -0.312924 0.322121 -0.405563 0.603990 0.490099 -0.415692 0.223086 0.957245 -0.775255 -0.172597 0.392437 -0.327737 1 1 0 1 0.015159 -0.003750 0.525611 -0.850582 0.081893 -0.095600 0.391061 -0.612906 0.042759 -0.257546 0.023015 0.004553 0.000000 -20.215456 18.396124 -22.861435 34.033401 18.422671 -22.678641 14.382025 50.133916 -42.912715 -14.087752 18.459571 -22.406261
-0.000000 0.000000 0.077000 -0.309242 0.398323 -0.424121 0.607693 0.553722 -0.400880 0.216767 0.879942 -0.725182 -0.225833 0.356898 -0.427492 1 1 0 1 0.015166 -0.003451 0.523826 -0.851684 -0.054322 0.045828 0.094935 0.188252 0.553861 -0.317321 0.023015 0.004553 0.000000 -20.570852 18.396432 -22.859369 33.680661 18.421637 -22.685953 15.666382 47.393498 -41.434952 -14.436377 18.461058 -22.394783
-0.000000 0.000000 0.077000 -0.361423 0.376081 -0.422695 0.565659 0.456494 -0.331605 0.248817 0.912452 -0.736467 -0.215879 0.384284 -0.357320 1 1 0 1 0.015026 -0.003971 0.522796 -0.852316 0.046700 0.036983 0.090251 -0.322086 -0.626773 0.603707 -0.001951 0.030486 0.000000 -20.926217 18.396760 -22.857165 33.327813 18.420620 -22.693126 16.836721 44.689129 -39.920428 -14.784837 18.462556 -22.383166
-0.000000 0.000000 0.077000 -0.343519 0.378485 -0.409423 0.584869 0.567415 -0.415129 0.275181 0.817203 -0.677890 -0.241998 0.457724 -0.332140 1 1 0 1 0.015026 -0.003323 0.520562 -0.853685 0.062239 -0.121743 0.346236 -0.624049 -0.203780 -0.197276 0.000910 0.010024 0.000000 -21.281547 18.397109 -22.854823 32.974861 18.419621 -22.700161 17.890921 42.042241 -38.382520 -15.133128 18.464067 -22.371409
-0.000000 0.000000 0.077000 -0.371581 0.323221 -0.412399 0.581294 0.483755 -0.384698 0.311528 0.813288 -0.698325 -0.297645 0.382436 -0.382104 1 1 0 1 0.014967 -0.002916 0.518753 -0.854788 0.010482 0.122875 0.098353 0.072458 0.487879 -0.287692 0.002210 0.017617 0.000000 -21.636841 18.397478 -22.852343 32.621805 18.418639 -22.707058 18.827646 39.472159 -36.835278 -15.481249 18.465590 -22.359513
-0.000000 0.000000 0.077000 -0.343702 0.293854 -0.487204 0.533846 0.440738 -0.436938 0.316274 0.721996 -0.697230 -0.257023 0.412233 -0.398178 1 1 0 1 0.014756 -0.003356 0.517639 -0.855465 0.091435 0.005052 0.083716 -0.154209 -0.495159 0.549166 -0.004462 0.024150 0.000000 -21.992097 18.397868 -22.849726 32.268648 18.417675 -22.713816 19.646373 36.996199 -35.293271 -15.829199 18.467125 -22.347477
-0.000000 0.000000 0.077000 -0.373638 0.270030 -0.408795 0.505814 0.451937 -0.416242 0.354989 0.565038 -0.634651 -0.274665 0.411932 -0.367819 1 1 0 1 0.014697 -0.002661 0.515611 -0.856692 -0.038894 0.092538 0.035523 0.047012 0.216747 -0.461206 -0.002631 -0.019005 0.000000 -22.347313 18.398277 -22.846971 31.915392 18.416729 -22.720436 20.347425 34.629831 -33.771431 -16.176974 18.468672 -22.335301
-0.000000 0.000000 0.077000 -0.319406 0.337808 -0.414504 0.594155 0.469145 -0.409845 0.322942 0.590472 -0.607558 -0.235960 0.418788 -0.425613 1 1 0 1 0.014528 -0.002217 0.513661 -0.857867 0.000371 0.048961 0.126465 0.097637 0.356358 -0.335987 0.003022 0.007710 0.000000 -22.702486 18.398707 -22.844078 31.562038 18.415801 -22.726918 20.932001 32.386856 -32.284887 -16.524575 18.470230 -22.322986
-0.000000 0.000000 0.077000 -0.426351 0.308207 -0.352366 0.507558 0.408200 -0.379261 0.372628 0.539684 -0.581590 -0.266352 0.468427 -0.402211 1 1 0 1 0.014501 -0.002304 0.512046 -0.858832 -0.059023 0.036606 0.059929 0.072700 0.154337 -0.165577 -0.016226 0.014381 0.000000 -23.057614 18.399157 -22.841047 31.208589 18.414891 -22.733261 21.402211 30.279594 -30.848796 -16.871998 18.471799 -22.310532
